"100,00%",N/A,1,1,t,f,Rocinha,1,1,1,2,$68.00,15,1125,15,15,1125,1125,15.0,1125.0,t,30,60,90,90,0,0,0,,,t,2,0,1,,,,,,,,,
"90,00%","100,00%",1,1,t,t,Copacabana,3,1,1,1,$350.00,3,1125,3,5,1125,1125,3.1,1125.0,t,2,31,56,146,135,27,2,4.79,4.79,f,1,1,0,2.27,,,,,,,,
"99,00%","54,00%",26,26,t,t,Copacabana,10,2,3,5,"$1,277.00",3,365,3,3,365,365,3.0,365.0,t,4,32,51,316,0,0,0,,,f,23,23,0,,,,,,,,,
"0,00%","0,00%",1,1,t,f,Gávea,6,2,1,1,$500.00,1,30,1,1,30,30,1.0,30.0,t,9,39,69,344,4,0,0,5.0,5.0,f,1,1,0,0.07,,,,,,,,
"97,00%","16,00%",58,58,t,t,Copacabana,4,1,2,2,$851.00,3,1125,3,3,1125,1125,3.0,1125.0,t,25,55,85,85,0,0,0,,,f,56,47,9,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Catete,10,3,4,10,$335.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,35,57,320,49,13,0,4.8,4.8,t,1,1,0,1.04,,,,,,,,
"100,00%",N/A,2,2,t,f,Botafogo,1,1,1,1,$150.00,3,1125,3,3,1125,1125,3.0,1125.0,t,24,54,84,359,10,0,0,4.9,4.8,f,2,0,2,0.16,,,,,,,,
"25,00%","0,00%",2,2,t,t,Tijuca,2,1,1,1,$190.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,8,0,0,0,,,f,2,1,1,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Copacabana,8,1.5 ,3,6,"$1,425.00",2,90,2,5,1125,1125,2.1,1125.0,t,20,50,73,314,53,14,0,4.26,4.29,f,1,1,0,0.90,,,,,,,,
"40,00%","0,00%",10,10,t,t,Ipanema,4,2,2,3,"$1,500.00",5,6,5,5,6,6,5.0,6.0,t,28,58,83,358,0,0,0,,,f,10,10,0,,,,,,,,,
"40,00%","0,00%",10,10,t,t,Leblon,6,2,3,4,"$1,450.00",1,1125,1,1,1125,1125,1.0,1125.0,t,26,56,81,356,0,0,0,,,f,10,10,0,,,,,,,,,
"40,00%","0,00%",10,10,t,t,Barra da Tijuca,4,2,2,3,"$1,200.00",5,1125,5,5,1125,1125,5.0,1125.0,t,27,57,87,362,0,0,0,,,f,10,10,0,,,,,,,,,
"40,00%","0,00%",10,10,t,t,Leblon,6,2,3,1,"$1,400.00",1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,83,358,0,0,0,,,f,10,10,0,,,,,,,,,
"100,00%","96,00%",1,1,t,t,Copacabana,10,3,4,4,"$1,514.00",2,30,2,2,30,30,2.0,30.0,t,0,7,14,221,46,14,1,4.93,4.73,f,1,1,0,0.74,,,,,,,,
"100,00%","91,00%",3,3,t,t,Barra da Tijuca,2,1,1,1,$429.00,4,120,4,4,120,120,4.0,120.0,t,6,36,66,66,14,4,1,4.86,4.57,f,3,2,0,0.23,,,,,,,,
"40,00%","0,00%",10,10,t,t,Copacabana,4,2,2,2,$680.00,5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,365,0,0,0,,,f,10,10,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Botafogo,1,1,1,2,$102.00,2,1125,2,2,1125,1125,2.0,1125.0,t,25,55,61,330,9,7,0,5.0,5.0,t,1,0,1,0.15,,,,,,,,
"40,00%","0,00%",10,10,t,t,Barra da Tijuca,5,3,3,5,"$1,000.00",5,1125,5,5,1125,1125,5.0,1125.0,t,19,49,79,354,0,0,0,,,f,10,10,0,,,,,,,,,
"100,00%","75,00%",2,2,t,t,Vargem Grande,4,1,1,3,$279.00,4,1125,3,3,1125,1125,3.0,1125.0,t,21,51,81,352,3,1,0,3.67,3.0,t,1,1,0,0.06,,,,,,,,
N/A,N/A,2,2,t,t,Copacabana,3,1,1,1,$120.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,1,5,0,0,4.4,4.8,f,1,1,0,0.08,,,,,,,,
"67,00%","0,00%",1,1,t,t,Leblon,4,1,1,2,$500.00,2,1125,2,2,1125,1125,2.0,1125.0,t,14,44,67,342,1,0,0,5.0,5.0,f,1,1,0,0.04,,,,,,,,
"100,00%","100,00%",2,2,t,t,Botafogo,4,1.5 ,2,2,$150.00,4,45,4,4,45,45,4.0,45.0,t,0,0,19,294,4,0,0,4.25,4.0,f,2,2,0,0.07,,,,,,,,
"0,00%","0,00%",1,1,t,f,Vidigal,2,1,1,1,$70.00,1,1125,1,1,1125,1125,1.0,1125.0,t,24,51,69,344,0,0,0,,,f,1,0,1,,,,,,,,,
N/A,N/A,1,1,t,f,Copacabana,4,1,1,2,$350.00,3,60,3,3,60,60,3.0,60.0,t,0,0,0,208,1,0,0,4.0,4.0,f,1,1,0,0.02,,,,,,,,
"60,00%","100,00%",1,1,t,f,Santa Teresa,2,1,1,1,$100.00,4,1125,4,4,1125,1125,4.0,1125.0,t,20,50,73,73,5,0,0,4.67,5.0,f,1,1,0,0.08,,,,,,,,
N/A,N/A,1,1,t,t,Copacabana,4,1.5 ,2,2,$250.00,3,1125,2,3,1125,1125,2.0,1125.0,t,3,26,51,51,94,13,1,4.85,4.79,f,1,1,0,1.53,,,,,,,,
"98,00%","98,00%",20,20,t,t,Botafogo,7,2.5 ,3,5,"$2,994.00",5,90,1,5,90,180,1.7,161.1,t,12,12,12,12,10,0,0,5.0,4.6,t,18,18,0,0.19,,,,,,,,
"71,00%",N/A,1,1,t,t,Leblon,4,1,,2,"$50,000.00",2,28,2,2,28,28,2.0,28.0,t,29,59,89,89,21,0,0,4.75,4.6,f,1,1,0,0.41,,,,,,,,
"100,00%","100,00%",3,3,t,t,Ipanema,3,1.5 ,2,2,$671.00,4,1125,4,4,1125,1125,4.0,1125.0,t,5,18,18,18,31,1,0,4.84,4.7,f,3,3,0,0.51,,,,,,,,
"100,00%","91,00%",3,3,t,t,Barra da Tijuca,2,1,1,1,$218.00,20,120,2,4,120,120,2.6,120.0,t,0,0,0,0,8,0,0,5.0,4.75,f,3,2,0,0.13,,,,,,,,
"83,00%","63,00%",2,2,t,f,Urca,4,1,1,2,$260.00,1,1125,1,1,1125,1125,1.0,1125.0,t,22,52,76,351,10,6,1,4.9,4.8,f,2,0,2,0.17,,,,,,,,
"90,00%","90,00%",15,15,t,t,Copacabana,8,4,4,5,"$1,000.00",10,89,10,10,89,89,10.0,89.0,t,13,31,43,250,5,2,0,4.4,4.2,f,1,1,0,0.10,,,,,,,,
"0,00%","6,00%",1,1,t,t,Leblon,4,2,2,3,$300.00,3,1126,3,3,1126,1126,3.0,1126.0,t,7,32,56,146,31,0,0,4.9,4.68,f,1,1,0,0.51,,,,,,,,
"100,00%","86,00%",4,4,t,t,Urca,2,1,,1,$786.00,2,90,1,4,90,90,2.1,90.0,t,4,12,40,304,95,31,5,4.73,4.66,f,5,2,3,1.79,,,,,,,,
"0,00%","5,00%",11,11,t,f,Copacabana,2,1,1,2,$299.00,2,1125,2,2,1125,1125,2.0,1125.0,t,27,57,87,362,3,0,0,5.0,5.0,f,11,0,6,0.06,,,,,,,,
"0,00%","5,00%",11,11,t,f,Copacabana,3,1,1,2,$260.00,1,1125,1,1,1125,1125,1.0,1125.0,t,26,56,81,171,2,0,0,4.5,5.0,f,11,0,6,0.04,,,,,,,,
"100,00%","71,00%",3,3,t,f,Joá,2,1,1,2,$135.00,2,10,2,2,10,10,2.0,10.0,t,24,54,84,174,2,0,0,5.0,5.0,f,3,0,3,0.03,,,,,,,,
"25,00%","50,00%",1,1,t,t,Estácio,2,1,1,1,$120.00,1,1125,1,1,1125,1125,1.0,1125.0,t,26,56,86,361,5,0,0,4.0,3.6,f,1,0,1,0.08,,,,,,,,
"98,00%","6,00%",51,51,t,t,Leblon,7,2,3,4,$829.00,2,30,2,2,30,30,2.0,30.0,t,25,55,80,169,4,0,0,4.25,4.5,f,47,47,0,0.07,,,,,,,,
"100,00%",N/A,3,3,t,f,Leme,3,1,1,3,$384.00,2,8,2,2,8,8,2.0,8.0,t,24,54,81,88,2,0,0,5.0,4.5,f,9,0,9,0.04,,,,,,,,
"100,00%","85,00%",0,0,t,t,Copacabana,6,1.5 ,3,5,$600.00,2,1125,2,2,1125,1125,2.0,1125.0,t,18,43,67,342,30,13,2,4.63,4.73,f,1,1,0,0.82,,,,,,,,
"100,00%","86,00%",16,16,t,t,Ipanema,4,1,2,2,"$2,157.00",3,1125,3,5,1125,1125,3.2,1125.0,t,0,26,48,323,64,6,1,4.94,4.78,t,4,4,0,1.04,,,,,,,,
"100,00%","86,00%",16,16,t,t,Ipanema,2,1,1,1,$843.00,4,1125,4,5,1125,1125,4.1,1125.0,t,7,37,59,334,16,0,0,4.67,4.5,t,4,4,0,0.26,,,,,,,,
"100,00%","50,00%",4,4,t,t,Botafogo,7,2,2,3,$900.00,3,1125,3,3,1125,1125,3.0,1125.0,t,15,45,71,160,3,1,0,5.0,5.0,f,3,1,2,0.05,,,,,,,,
"90,00%","0,00%",12,12,t,t,Copacabana,3,1,1,2,"$1,200.00",3,1125,3,3,1125,1125,3.0,1125.0,t,30,60,90,365,0,0,0,,,f,11,9,2,,,,,,,,,
"0,00%","0,00%",1,1,t,t,Copacabana,7,2,3,4,$554.00,4,30,4,4,30,30,4.0,30.0,t,6,35,56,146,11,0,0,4.73,4.55,f,1,1,0,0.18,,,,,,,,
"50,00%","0,00%",2,2,t,f,Barra da Tijuca,8,7,4,1,$800.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,86,2,0,0,5.0,5.0,t,1,1,0,0.03,,,,,,,,
"75,00%","40,00%",2,2,t,t,Copacabana,5,1.5 ,3,3,"$1,014.00",7,60,7,7,60,60,7.0,60.0,t,6,16,26,30,8,1,0,4.5,4.75,f,1,1,0,0.13,,,,,,,,
"80,00%","85,00%",13,13,t,t,Copacabana,6,2,2,3,$350.00,3,1125,2,3,1125,1125,2.7,1125.0,t,0,0,0,268,1,0,0,0.0,,f,14,10,4,0.02,,,,,,,,
"80,00%","85,00%",13,13,t,t,Copacabana,4,1,1,1,$507.00,3,1125,2,3,1125,1125,2.7,1125.0,t,0,0,24,299,2,0,0,5.0,4.5,f,14,10,4,0.08,,,,,,,,
N/A,N/A,1,1,t,f,Recreio dos Bandeirantes,5,2,2,3,"$1,428.00",7,30,7,7,30,30,7.0,30.0,t,30,60,90,365,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","33,00%",1,1,t,t,Flamengo,4,2,2,2,$571.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,21,51,240,11,0,0,4.91,4.82,f,1,1,0,0.18,,,,,,,,
"100,00%","94,00%",12,12,t,t,Copacabana,6,2,2,3,$802.00,3,89,3,5,1125,1125,3.1,1125.0,t,6,36,58,238,69,3,0,4.71,4.71,t,7,7,0,1.21,,,,,,,,
N/A,N/A,1,1,t,f,Riachuelo,4,2,2,2,$280.00,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,179,0,0,0,,,f,1,1,0,,,,,,,,,
N/A,N/A,1,1,t,f,Maracanã,4,1,2,3,"$1,363.00",4,7,4,4,7,7,4.0,7.0,t,30,60,90,90,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","100,00%",21,21,t,t,Ipanema,2,1,1,1,$375.00,2,1125,2,4,1125,1125,2.0,1125.0,t,9,39,45,75,243,49,3,4.51,4.5,t,22,22,0,3.97,,,,,,,,
"0,00%","0,00%",3,3,t,f,Copacabana,6,1,3,4,$700.00,4,40,4,4,40,40,4.0,40.0,t,23,53,78,168,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",2,2,t,t,Jardim Sulacap,5,1,2,3,$84.00,3,1125,3,3,1125,1125,3.0,1125.0,t,8,16,16,231,43,6,0,4.95,4.86,t,1,1,0,0.83,,,,,,,,
"100,00%","0,00%",2,2,t,f,Copacabana,6,2,2,3,"$1,350.00",3,4,3,3,4,4,3.0,4.0,t,16,46,76,351,1,0,0,3.0,4.0,t,1,1,0,0.03,,,,,,,,
"100,00%","100,00%",2,2,t,t,Jacarepaguá,5,2,2,4,"$1,500.00",2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,304,1,0,0,5.0,4.0,t,1,1,0,0.02,,,,,,,,
"100,00%","69,00%",1,1,t,t,Laranjeiras,5,1.5 ,2,3,$503.00,3,45,3,3,45,45,3.0,45.0,t,22,47,69,342,25,4,0,4.92,4.48,f,1,1,0,0.41,,,,,,,,
"33,00%","100,00%",1,1,t,f,Copacabana,6,2,2,2,$700.00,7,15,7,7,15,15,7.0,15.0,t,30,60,81,356,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Ipanema,3,1,1,2,$730.00,5,90,5,5,1125,1125,5.0,1125.0,t,1,6,31,121,86,8,1,4.83,4.69,t,1,1,0,1.56,,,,,,,,
"100,00%","90,00%",1,1,t,f,Copacabana,4,1,1,2,$679.00,3,60,2,2,60,60,2.0,60.0,t,0,7,21,96,37,22,2,4.97,4.92,f,1,1,0,1.36,,,,,,,,
"100,00%","99,00%",3,3,t,t,Recreio dos Bandeirantes,2,1,1,2,$200.00,2,60,2,2,1125,1125,2.0,1125.0,t,0,15,45,309,136,26,1,4.76,4.82,t,2,2,0,2.26,,,,,,,,
"100,00%","100,00%",3,3,t,f,Barra da Tijuca,5,3,2,3,$700.00,6,1125,2,6,1125,1125,5.4,1125.0,t,0,0,25,300,2,0,0,4.5,4.0,f,1,1,0,0.04,,,,,,,,
"20,00%","29,00%",1,1,t,t,Santa Teresa,2,1,1,1,$120.00,3,7,3,3,7,7,3.0,7.0,t,22,52,77,77,0,0,0,,,f,2,1,1,,,,,,,,,
N/A,N/A,6,6,t,f,Ipanema,6,5,3,3,"$4,671.00",5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,90,0,0,0,,,t,1,1,0,,,,,,,,,
N/A,N/A,1,1,t,t,Jacarepaguá,4,2,2,2,$750.00,2,1125,2,2,1125,1125,2.0,1125.0,t,27,57,87,177,0,0,0,,,f,1,1,0,,,,,,,,,
"0,00%",N/A,1,1,t,t,Barra da Tijuca,4,1,1,1,$550.00,10,15,10,10,15,15,10.0,15.0,t,27,57,87,362,0,0,0,,,f,1,1,0,,,,,,,,,
"60,00%","8,00%",1,1,t,t,Copacabana,4,1,1,1,$387.00,6,336,6,7,336,336,6.3,336.0,t,0,0,0,124,6,0,0,4.67,5.0,f,1,1,0,0.10,,,,,,,,
"100,00%","100,00%",1,1,t,f,Copacabana,2,1,1,1,$200.00,3,10,3,3,10,10,3.0,10.0,t,0,0,3,3,5,0,0,4.8,4.6,t,1,0,1,0.11,,,,,,,,
"81,00%","5,00%",5,5,t,t,Santa Teresa,12,7,5,6,"$5,357.00",1,30,1,1,30,30,1.0,30.0,t,30,60,90,365,2,0,0,5.0,4.5,f,5,5,0,0.04,,,,,,,,
"100,00%","100,00%",1,1,t,t,Copacabana,3,1,1,2,$257.00,2,1125,2,2,1125,1125,2.0,1125.0,t,12,42,62,333,7,3,0,4.33,4.33,f,1,1,0,0.12,,,,,,,,
"100,00%","100,00%",1,1,t,t,Copacabana,2,1.5 ,1,1,$371.00,4,1125,4,6,1125,1125,4.5,1125.0,t,12,41,57,324,34,6,1,4.76,4.74,t,1,1,0,0.56,,,,,,,,
"98,00%","6,00%",51,51,t,t,Ipanema,4,2,2,3,$700.00,2,30,2,2,30,30,2.0,30.0,t,1,24,44,319,5,4,0,5.0,4.6,f,47,47,0,0.15,,,,,,,,
"100,00%","42,00%",5,5,t,f,Ipanema,4,3.5  ,1,1,$250.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,363,4,1,0,5.0,4.75,f,4,1,3,0.07,,,,,,,,
"100,00%","67,00%",2,2,t,t,Copacabana,6,2.5 ,3,3,$714.00,3,60,3,5,60,60,3.1,60.0,t,3,30,48,219,9,0,0,3.89,4.0,f,1,1,0,0.17,,,,,,,,
"100,00%","100,00%",1,1,t,t,Ipanema,4,2.5 ,2,2,"$1,357.00",4,90,4,4,90,90,4.0,90.0,t,0,8,29,66,14,14,2,5.0,4.79,f,1,1,0,1.49,,,,,,,,
"91,00%","8,00%",4,4,t,t,Copacabana,10,1.5 ,3,6,"$1,383.00",2,1125,2,2,1125,1125,2.0,1125.0,t,7,37,61,336,2,0,0,5.0,4.0,f,4,4,0,0.03,,,,,,,,
"50,00%",N/A,1,1,t,t,Barra da Tijuca,3,2,2,3,$500.00,7,1125,7,7,1125,1125,7.0,1125.0,t,10,40,70,345,1,0,0,4.0,4.0,f,1,1,0,0.03,,,,,,,,
N/A,N/A,1,1,t,f,Leme,2,1,1,1,$560.00,5,6,5,5,6,6,5.0,6.0,t,30,60,90,365,0,0,0,,,t,1,1,0,,,,,,,,,
"33,00%","100,00%",1,1,t,t,Pedra de Guaratiba,1,1,1,1,$72.00,1,5,1,1,5,5,1.0,5.0,t,30,60,90,180,0,0,0,,,t,1,0,1,,,,,,,,,
"98,00%","81,00%",33,33,t,t,Leblon,3,1.5 ,1,2,"$1,029.00",3,7,3,3,1125,1125,3.0,1125.0,t,3,3,3,3,3,0,0,5.0,3.67,f,27,26,1,0.06,,,,,,,,
"90,00%","73,00%",0,0,t,t,Recreio dos Bandeirantes,7,2,3,5,$800.00,4,1125,4,10,10,1125,4.2,1094.7,t,14,44,74,80,5,2,0,5.0,5.0,f,1,1,0,0.10,,,,,,,,
N/A,N/A,2,2,t,t,Copacabana,4,1,1,3,$263.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,25,300,19,0,0,4.95,4.68,f,1,1,0,0.39,,,,,,,,
"100,00%","100,00%",6,6,t,t,Leblon,2,1,,1,$400.00,4,30,4,6,1125,1125,4.1,1125.0,t,6,12,34,124,144,30,3,4.84,4.83,t,2,2,0,2.34,,,,,,,,
"100,00%","100,00%",1,1,t,t,Centro,2,1,,1,$260.00,3,1125,3,3,1125,1125,3.0,1125.0,t,1,24,41,221,70,8,2,4.93,4.83,f,1,1,0,1.15,,,,,,,,
"100,00%",N/A,1,1,t,f,Jacarepaguá,4,1,2,3,$400.00,3,1125,3,3,1125,1125,3.0,1125.0,t,25,55,85,175,3,1,0,5.0,5.0,f,1,1,0,0.06,,,,,,,,
"25,00%",N/A,1,1,t,f,Barra da Tijuca,8,4.5 ,3,8,"$1,000.00",7,1128,7,7,1128,1128,7.0,1128.0,t,22,52,82,82,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",5,5,t,t,Copacabana,2,1,1,2,$137.00,3,30,3,3,1125,1125,3.0,1125.0,t,0,0,11,280,116,25,4,4.72,4.86,t,2,0,2,1.91,,,,,,,,
"100,00%","99,00%",10,10,t,t,Leblon,4,1,1,1,$534.00,2,1125,2,4,1125,1125,2.1,1125.0,t,0,7,28,35,127,11,0,4.93,4.79,t,8,8,0,2.14,,,,,,,,
"100,00%","100,00%",3,3,t,t,Copacabana,4,2.5 ,2,2,$516.00,3,1125,3,3,1125,1125,3.0,1125.0,t,3,8,17,25,169,28,2,4.89,4.73,f,2,2,0,2.75,,,,,,,,
"22,00%","100,00%",2,2,t,f,Copacabana,2,1,1,1,$239.00,3,30,3,3,30,30,3.0,30.0,t,19,49,75,350,4,0,0,5.0,5.0,f,2,0,2,0.12,,,,,,,,
"97,00%","47,00%",30,30,t,t,Rio Comprido,6,1.5 ,3,1,$416.00,5,30,5,5,30,30,5.0,30.0,t,29,59,89,364,0,0,0,,,f,23,22,1,,,,,,,,,
"80,00%","47,00%",1,1,t,t,Copacabana,5,1.5 ,2,4,$479.00,2,1125,2,2,1125,1125,2.0,1125.0,t,18,44,62,130,12,5,0,4.92,5.0,f,1,1,0,0.24,,,,,,,,
"90,00%","93,00%",2,2,t,t,Santa Teresa,4,1,1,1,$159.00,3,1125,3,6,1125,1125,3.1,1125.0,t,2,2,24,24,53,5,1,4.87,4.74,f,1,1,0,0.87,,,,,,,,
"67,00%","95,00%",1,1,t,t,Barra da Tijuca,4,1,1,2,"$1,143.00",1,37,2,2,37,37,2.0,37.0,t,0,23,48,305,45,4,0,4.56,4.56,f,1,1,0,0.75,,,,,,,,
"10,00%","0,00%",1,1,t,f,Copacabana,5,2,2,5,$360.00,3,1125,3,3,1125,1125,3.0,1125.0,t,9,39,64,339,10,0,0,4.7,4.5,f,1,1,0,0.16,,,,,,,,
"100,00%","97,00%",46,46,t,t,Tijuca,7,3,3,4,$259.00,6,7,6,6,7,7,6.0,7.0,t,0,0,0,0,0,0,0,,,f,34,32,2,,,,,,,,,
"71,00%",N/A,1,1,t,t,Santa Teresa,2,1,1,2,$329.00,5,60,5,5,1125,1125,5.0,1125.0,t,29,59,89,179,0,0,0,,,t,4,1,3,,,,,,,,,
"100,00%","97,00%",46,46,t,t,Leblon,4,1,1,1,$457.00,30,179,30,30,179,179,30.0,179.0,t,0,0,0,0,4,0,0,5.0,4.5,f,34,32,2,0.07,,,,,,,,
N/A,N/A,2,2,t,t,Barra da Tijuca,4,1,1,2,$500.00,31,31,3,31,31,31,23.0,31.0,t,0,0,0,0,16,0,0,4.93,4.87,f,1,1,0,0.26,,,,,,,,
"0,00%","13,00%",3,3,t,f,Vargem Pequena,4,1,2,2,$141.00,5,1125,5,5,1125,1125,5.0,1125.0,t,18,34,64,339,2,1,0,5.0,5.0,f,2,2,0,0.05,,,,,,,,
"100,00%","100,00%",2,2,t,t,Copacabana,3,1,,2,$403.00,2,1125,2,5,1125,1125,2.1,1125.0,t,3,12,33,44,186,43,2,4.96,4.9,t,2,2,0,3.11,,,,,,,,
"86,00%","67,00%",3,3,t,f,Ipanema,2,1,1,1,$250.00,5,1125,5,5,1125,1125,5.0,1125.0,t,24,54,84,359,0,0,0,,,f,2,0,2,,,,,,,,,
"100,00%","97,00%",46,46,t,t,Centro,8,1,,1,$143.00,20,30,10,20,30,30,17.1,30.0,t,0,0,0,0,0,0,0,,,f,34,32,2,,,,,,,,,
"33,00%","100,00%",2,2,t,t,Botafogo,2,2,1,1,$190.00,2,20,2,3,20,20,2.3,20.0,t,26,56,86,361,6,0,0,4.5,4.67,f,1,0,1,0.10,,,,,,,,
"70,00%","0,00%",0,0,t,f,Ipanema,2,1,1,2,$743.00,1,1125,1,5,1125,1125,1.2,1125.0,t,29,59,89,364,1,0,0,0.0,,f,1,1,0,0.02,,,,,,,,
"0,00%",N/A,1,1,t,f,Botafogo,2,1,,4,$450.00,4,15,4,5,15,15,4.4,15.0,t,30,60,90,180,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","84,00%",1,1,t,t,Copacabana,4,1,2,3,$246.00,2,1125,2,2,1125,1125,2.0,1125.0,t,2,9,29,250,140,29,2,4.96,4.88,f,1,1,0,2.28,,,,,,,,
"100,00%","100,00%",2,2,t,t,São Conrado,6,3.5 ,3,9,"$1,129.00",3,15,3,3,15,15,3.0,15.0,t,10,40,62,330,8,2,0,4.63,4.5,f,1,1,0,0.14,,,,,,,,
N/A,N/A,1,1,t,f,Botafogo,2,2,1,1,$454.00,4,12,4,4,12,12,4.0,12.0,t,30,60,90,365,0,0,0,,,t,1,0,1,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Ipanema,7,3.5 ,3,5,"$1,740.00",2,1125,2,5,1125,1125,2.2,1125.0,t,20,50,73,110,4,3,0,4.75,4.75,f,1,1,0,0.17,,,,,,,,
"100,00%","100,00%",1,1,t,f,Copacabana,6,2,4,6,$743.00,3,1125,3,5,1125,1125,3.1,1125.0,t,19,49,70,345,13,4,0,5.0,4.77,f,1,1,0,0.22,,,,,,,,
N/A,N/A,1,1,t,f,Ipanema,7,1,2,7,"$1,000.00",10,10,10,10,10,10,10.0,10.0,t,30,60,90,365,1,0,0,0.0,,t,1,1,0,0.03,,,,,,,,
"10,00%","0,00%",1,1,t,t,Copacabana,4,1,1,1,$563.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,2,27,27,116,0,0,4.9,4.83,f,1,1,0,1.92,,,,,,,,
"90,00%","94,00%",2,2,t,t,Copacabana,10,2.5 ,3,6,"$1,821.00",3,1125,3,5,1125,1125,3.2,1125.0,t,0,0,0,47,46,13,3,4.89,4.73,f,1,1,0,0.84,,,,,,,,
"100,00%","96,00%",1,1,t,f,São Cristóvão,5,2,2,4,$399.00,2,1125,2,2,1125,1125,2.0,1125.0,t,15,23,23,23,28,12,1,4.7,4.63,f,1,1,0,0.51,,,,,,,,
"84,00%","97,00%",27,27,t,t,Ipanema,3,1,1,1,$986.00,4,30,4,7,1125,1125,4.3,1125.0,t,11,41,71,161,2,0,0,0.0,,t,39,39,0,0.04,,,,,,,,
"100,00%",N/A,1,1,t,t,Copacabana,4,1,2,3,"$1,200.00",3,10,3,3,10,10,3.0,10.0,t,0,0,1,270,2,0,0,5.0,5.0,f,1,1,0,0.03,,,,,,,,
"0,00%",N/A,1,1,t,f,Copacabana,4,2,1,2,$700.00,5,14,5,5,14,14,5.0,14.0,t,30,60,90,365,1,0,0,5.0,3.0,f,1,1,0,0.02,,,,,,,,
"70,00%","50,00%",2,2,t,t,Jacarepaguá,2,1,1,1,$180.00,30,360,30,30,360,360,30.0,360.0,t,22,52,73,163,6,0,0,4.83,4.83,f,2,1,1,0.10,,,,,,,,
"0,00%","0,00%",3,3,t,t,Copacabana,2,1,1,1,$90.00,5,150,5,5,150,150,5.0,150.0,f,0,0,0,0,10,0,0,4.7,4.6,f,3,0,3,0.16,,,,,,,,
"60,00%","56,00%",2,2,t,t,Leblon,8,3,3,6,"$2,500.00",1,180,1,1,180,180,1.0,180.0,t,29,59,84,268,23,10,0,5.0,4.87,f,2,2,0,0.38,,,,,,,,
"100,00%","100,00%",1,1,t,t,Ipanema,6,3,3,4,"$1,057.00",3,1125,3,3,1125,1125,3.0,1125.0,t,5,17,36,126,10,1,0,4.6,4.3,t,1,1,0,0.17,,,,,,,,
"100,00%","95,00%",39,39,t,t,Ipanema,6,2,2,3,"$2,257.00",3,1125,3,5,1125,1125,3.2,1125.0,t,0,25,49,56,81,16,1,4.9,4.74,f,32,32,0,1.34,,,,,,,,
"100,00%","100,00%",12,12,t,t,Ipanema,4,2,2,3,"$2,193.00",5,1125,5,5,1125,1125,5.0,1125.0,t,2,2,2,2,49,3,1,4.88,4.71,f,7,7,0,0.88,,,,,,,,
"11,00%","25,00%",2,2,t,t,Lagoa,3,1,1,2,$850.00,2,1125,2,2,1125,1125,2.0,1125.0,t,20,50,80,355,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","70,00%",8,8,t,t,Gávea,11,3.5 ,5,6,"$2,165.00",4,1125,4,4,1125,1125,4.0,1125.0,t,25,54,76,350,5,0,0,4.6,4.2,f,6,2,4,0.10,,,,,,,,
"96,00%","68,00%",0,0,t,f,Ipanema,2,1,,1,$557.00,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,1,140,57,6,1,4.72,4.64,f,9,9,0,0.95,,,,,,,,
"97,00%","58,00%",239,239,t,t,Ipanema,6,2,3,3,"$1,510.00",31,1125,31,31,1125,1125,31.0,1125.0,t,8,30,60,335,0,0,0,,,f,176,172,4,,,,,,,,,
"100,00%","100,00%",1,1,t,f,Copacabana,4,1.5 ,1,3,$350.00,5,25,3,10,25,25,4.6,25.0,t,11,41,71,71,3,0,0,4.67,4.67,f,1,1,0,0.05,,,,,,,,
"70,00%","100,00%",3,3,t,t,Ipanema,1,1,1,8,$159.00,1,1124,1,5,999,999,1.2,999.0,t,28,58,88,95,15,2,1,4.4,4.47,t,5,0,1,0.52,,,,,,,,
"25,00%",N/A,1,1,t,f,Santa Teresa,2,1,2,2,$200.00,3,1125,3,3,1125,1125,3.0,1125.0,t,27,57,87,362,0,0,0,,,f,1,1,0,,,,,,,,,
